zip_code,label,department_name,department_number,region_name
33250,st sauveur,gironde,33,nouvelle-aquitaine
33660,st sauveur de puynormand,gironde,33,nouvelle-aquitaine
33420,st vincent de pertignas,gironde,33,nouvelle-aquitaine
33590,st vivien de medoc,gironde,33,nouvelle-aquitaine
33580,st vivien de monsegur,gironde,33,nouvelle-aquitaine
33370,salleboeuf,gironde,33,nouvelle-aquitaine
33920,saugon,gironde,33,nouvelle-aquitaine
33490,semens,gironde,33,nouvelle-aquitaine
16700,les adjots,charente,16,nouvelle-aquitaine
33690,sillas,gironde,33,nouvelle-aquitaine
16140,aigre,charente,16,nouvelle-aquitaine
33780,soulac sur mer,gironde,33,nouvelle-aquitaine
16490,alloue,charente,16,nouvelle-aquitaine
33460,soussans,gironde,33,nouvelle-aquitaine
16000,angouleme,charente,16,nouvelle-aquitaine
33710,tauriac,gironde,33,nouvelle-aquitaine
16460,aunac sur charente,charente,16,nouvelle-aquitaine
33710,teuillac,gironde,33,nouvelle-aquitaine
16560,aussac vadalle,charente,16,nouvelle-aquitaine
33370,tresses,gironde,33,nouvelle-aquitaine
16360,baignes ste radegonde,charente,16,nouvelle-aquitaine
33930,vendays montalivet,gironde,33,nouvelle-aquitaine
16430,balzac,charente,16,nouvelle-aquitaine
33490,verdelais,gironde,33,nouvelle-aquitaine
16120,bassac,charente,16,nouvelle-aquitaine
33180,vertheuil,gironde,33,nouvelle-aquitaine
16250,becheresse,charente,16,nouvelle-aquitaine
33140,villenave d ornon,gironde,33,nouvelle-aquitaine
16210,bellon,charente,16,nouvelle-aquitaine
33370,yvrac,gironde,33,nouvelle-aquitaine
16120,birac,charente,16,nouvelle-aquitaine
16250,coteaux du blanzacais,charente,16,nouvelle-aquitaine
16350,le bouchage,charente,16,nouvelle-aquitaine
16120,bouteville,charente,16,nouvelle-aquitaine
16100,boutiers st trojan,charente,16,nouvelle-aquitaine
16370,breville,charente,16,nouvelle-aquitaine
16250,champagne vigny,charente,16,nouvelle-aquitaine
16290,champmillon,charente,16,nouvelle-aquitaine
16360,chantillac,charente,16,nouvelle-aquitaine
16100,chateaubernard,charente,16,nouvelle-aquitaine
16480,chatignac,charente,16,nouvelle-aquitaine
16370,cherves richemont,charente,16,nouvelle-aquitaine
16240,la chevrerie,charente,16,nouvelle-aquitaine
16360,condeon,charente,16,nouvelle-aquitaine
16500,confolens,charente,16,nouvelle-aquitaine
16400,la couronne,charente,16,nouvelle-aquitaine
16460,couture,charente,16,nouvelle-aquitaine
16410,dignac,charente,16,nouvelle-aquitaine
16220,ecuras,charente,16,nouvelle-aquitaine
16320,edon,charente,16,nouvelle-aquitaine
16250,etriac,charente,16,nouvelle-aquitaine
16410,garat,charente,16,nouvelle-aquitaine
16320,gardes le pontaroux,charente,16,nouvelle-aquitaine
16480,guizengeard,charente,16,nouvelle-aquitaine
16320,gurat,charente,16,nouvelle-aquitaine
16200,jarnac,charente,16,nouvelle-aquitaine
16250,val des vignes,charente,16,nouvelle-aquitaine
16300,lagarde sur le ne,charente,16,nouvelle-aquitaine
16700,londigny,charente,16,nouvelle-aquitaine
16270,terres de haute charente,charente,16,nouvelle-aquitaine
16270,terres de haute charente,charente,16,nouvelle-aquitaine
16240,la magdeleine,charente,16,nouvelle-aquitaine
16320,magnac lavalette villars,charente,16,nouvelle-aquitaine
16380,mainzac,charente,16,nouvelle-aquitaine
16120,bellevigne,charente,16,nouvelle-aquitaine
16230,mansle,charente,16,nouvelle-aquitaine
16310,mazerolles,charente,16,nouvelle-aquitaine
16370,mesnac,charente,16,nouvelle-aquitaine
16190,montmoreau,charente,16,nouvelle-aquitaine
16120,mosnac st simeux,charente,16,nouvelle-aquitaine
16230,nanclars,charente,16,nouvelle-aquitaine
16700,nanteuil en vallee,charente,16,nouvelle-aquitaine
16500,oradour fanais,charente,16,nouvelle-aquitaine
16240,paizay naudouin embourie,charente,16,nouvelle-aquitaine
16390,palluaud,charente,16,nouvelle-aquitaine
16250,perignac,charente,16,nouvelle-aquitaine
16260,les pins,charente,16,nouvelle-aquitaine
16700,poursac,charente,16,nouvelle-aquitaine
16400,puymoyen,charente,16,nouvelle-aquitaine
16240,raix,charente,16,nouvelle-aquitaine
16170,rouillac,charente,16,nouvelle-aquitaine
16440,roullet st estephe,charente,16,nouvelle-aquitaine
16350,st coutant,charente,16,nouvelle-aquitaine
16450,st laurent de ceris,charente,16,nouvelle-aquitaine
16500,st maurice des lions,charente,16,nouvelle-aquitaine
16130,st preuil,charente,16,nouvelle-aquitaine
16390,st severin,charente,16,nouvelle-aquitaine
16480,ste souline,charente,16,nouvelle-aquitaine
16710,st yrieix sur charente,charente,16,nouvelle-aquitaine
16480,sauvignac,charente,16,nouvelle-aquitaine
16130,segonzac,charente,16,nouvelle-aquitaine
16440,sireuil,charente,16,nouvelle-aquitaine
16260,suaux,charente,16,nouvelle-aquitaine
16360,touverac,charente,16,nouvelle-aquitaine
16460,ventouse,charente,16,nouvelle-aquitaine
16300,vignolles,charente,16,nouvelle-aquitaine
16240,villiers le roux,charente,16,nouvelle-aquitaine
16330,vouharte,charente,16,nouvelle-aquitaine
17123,ile d aix,charente-maritime,17,nouvelle-aquitaine
17540,anais,charente-maritime,17,nouvelle-aquitaine
17540,angliers,charente-maritime,17,nouvelle-aquitaine
17380,archingeay,charente-maritime,17,nouvelle-aquitaine
17400,asnieres la giraud,charente-maritime,17,nouvelle-aquitaine
17160,bagnizeau,charente-maritime,17,nouvelle-aquitaine
17490,bazauges,charente-maritime,17,nouvelle-aquitaine
17620,beaugeay,charente-maritime,17,nouvelle-aquitaine
17490,beauvais sur matha,charente-maritime,17,nouvelle-aquitaine
17400,bignay,charente-maritime,17,nouvelle-aquitaine
17560,bourcefranc le chapus,charente-maritime,17,nouvelle-aquitaine
17700,breuil la reorte,charente-maritime,17,nouvelle-aquitaine
17430,cabariot,charente-maritime,17,nouvelle-aquitaine
17130,chartuzac,charente-maritime,17,nouvelle-aquitaine
17600,le chay,charente-maritime,17,nouvelle-aquitaine
17150,consac,charente-maritime,17,nouvelle-aquitaine
17600,corme ecluse,charente-maritime,17,nouvelle-aquitaine
17670,la couarde sur mer,charente-maritime,17,nouvelle-aquitaine
17100,courcoury,charente-maritime,17,nouvelle-aquitaine
17260,cravans,charente-maritime,17,nouvelle-aquitaine
17100,le douhet,charente-maritime,17,nouvelle-aquitaine
17800,echebrune,charente-maritime,17,nouvelle-aquitaine
17510,les eduts,charente-maritime,17,nouvelle-aquitaine
17600,l eguille,charente-maritime,17,nouvelle-aquitaine
17240,floirac,charente-maritime,17,nouvelle-aquitaine
17400,fontenet,charente-maritime,17,nouvelle-aquitaine
17290,forges,charente-maritime,17,nouvelle-aquitaine
17270,le fouilloux,charente-maritime,17,nouvelle-aquitaine
17250,geay,charente-maritime,17,nouvelle-aquitaine
17430,genouille,charente-maritime,17,nouvelle-aquitaine
17160,gibourne,charente-maritime,17,nouvelle-aquitaine
17170,la greve sur mignon,charente-maritime,17,nouvelle-aquitaine
17520,jarnac champagne,charente-maritime,17,nouvelle-aquitaine
17130,jussas,charente-maritime,17,nouvelle-aquitaine
17870,loire les marais,charente-maritime,17,nouvelle-aquitaine
17470,loire sur nie,charente-maritime,17,nouvelle-aquitaine
17330,loulay,charente-maritime,17,nouvelle-aquitaine
17330,lozay,charente-maritime,17,nouvelle-aquitaine
17430,lussant,charente-maritime,17,nouvelle-aquitaine
17800,marignac,charente-maritime,17,nouvelle-aquitaine
17137,marsilly,charente-maritime,17,nouvelle-aquitaine
17770,migron,charente-maritime,17,nouvelle-aquitaine
17160,mons,charente-maritime,17,nouvelle-aquitaine
17130,montendre,charente-maritime,17,nouvelle-aquitaine
17220,montroy,charente-maritime,17,nouvelle-aquitaine
17600,nieulle sur seudre,charente-maritime,17,nouvelle-aquitaine
17500,ozillac,charente-maritime,17,nouvelle-aquitaine
64210,ahetze,pyrénées-atlantiques,64,nouvelle-aquitaine
17800,perignac,charente-maritime,17,nouvelle-aquitaine
64470,alos sibas abense,pyrénées-atlantiques,64,nouvelle-aquitaine
17180,perigny,charente-maritime,17,nouvelle-aquitaine
64120,amorots succos,pyrénées-atlantiques,64,nouvelle-aquitaine
17210,le pin,charente-maritime,17,nouvelle-aquitaine
64600,anglet,pyrénées-atlantiques,64,nouvelle-aquitaine
17130,pommiers moulons,charente-maritime,17,nouvelle-aquitaine
64350,anoye,pyrénées-atlantiques,64,nouvelle-aquitaine
17880,les portes en re,charente-maritime,17,nouvelle-aquitaine
64190,araujuzon,pyrénées-atlantiques,64,nouvelle-aquitaine
17210,pouillac,charente-maritime,17,nouvelle-aquitaine
64230,arbus,pyrénées-atlantiques,64,nouvelle-aquitaine
17460,preguillac,charente-maritime,17,nouvelle-aquitaine
64200,arcangues,pyrénées-atlantiques,64,nouvelle-aquitaine
17500,reaux sur trefle,charente-maritime,17,nouvelle-aquitaine
64300,argagnon,pyrénées-atlantiques,64,nouvelle-aquitaine
17510,romazieres,charente-maritime,17,nouvelle-aquitaine
64120,arhansus,pyrénées-atlantiques,64,nouvelle-aquitaine
17770,st cesaire,charente-maritime,17,nouvelle-aquitaine
64640,armendarits,pyrénées-atlantiques,64,nouvelle-aquitaine
17520,st ciers champagne,charente-maritime,17,nouvelle-aquitaine
64120,arraute charritte,pyrénées-atlantiques,64,nouvelle-aquitaine
17430,st coutant le grand,charente-maritime,17,nouvelle-aquitaine
64800,arthez d asson,pyrénées-atlantiques,64,nouvelle-aquitaine
17650,st denis d oleron,charente-maritime,17,nouvelle-aquitaine
64230,artiguelouve,pyrénées-atlantiques,64,nouvelle-aquitaine
17330,st felix,charente-maritime,17,nouvelle-aquitaine
64260,arudy,pyrénées-atlantiques,64,nouvelle-aquitaine
17780,st froult,charente-maritime,17,nouvelle-aquitaine
64660,asasp arros,pyrénées-atlantiques,64,nouvelle-aquitaine
17240,st georges antignac,charente-maritime,17,nouvelle-aquitaine
64510,assat,pyrénées-atlantiques,64,nouvelle-aquitaine
17190,st georges d oleron,charente-maritime,17,nouvelle-aquitaine
64450,auga,pyrénées-atlantiques,64,nouvelle-aquitaine
17700,st georges du bois,charente-maritime,17,nouvelle-aquitaine
64450,auriac,pyrénées-atlantiques,64,nouvelle-aquitaine
17700,st pierre la noue,charente-maritime,17,nouvelle-aquitaine
64390,autevielle st martin bideren,pyrénées-atlantiques,64,nouvelle-aquitaine
17770,st hilaire de villefranche,charente-maritime,17,nouvelle-aquitaine
64300,balansun,pyrénées-atlantiques,64,nouvelle-aquitaine
17500,st hilaire du bois,charente-maritime,17,nouvelle-aquitaine
64330,baliracq maumusson,pyrénées-atlantiques,64,nouvelle-aquitaine
17400,st jean d angely,charente-maritime,17,nouvelle-aquitaine
64800,baudreix,pyrénées-atlantiques,64,nouvelle-aquitaine
17400,st julien de l escap,charente-maritime,17,nouvelle-aquitaine
64120,beguios,pyrénées-atlantiques,64,nouvelle-aquitaine
17360,st martin de coux,charente-maritime,17,nouvelle-aquitaine
64270,bellocq,pyrénées-atlantiques,64,nouvelle-aquitaine
17500,st medard,charente-maritime,17,nouvelle-aquitaine
64440,beost,pyrénées-atlantiques,64,nouvelle-aquitaine
17420,st palais sur mer,charente-maritime,17,nouvelle-aquitaine
64270,bergouey viellenave,pyrénées-atlantiques,64,nouvelle-aquitaine
17400,st pardoult,charente-maritime,17,nouvelle-aquitaine
64350,betracq,pyrénées-atlantiques,64,nouvelle-aquitaine
17270,st pierre du palais,charente-maritime,17,nouvelle-aquitaine
64800,beuste,pyrénées-atlantiques,64,nouvelle-aquitaine
17600,st romain de benet,charente-maritime,17,nouvelle-aquitaine
64210,bidart,pyrénées-atlantiques,64,nouvelle-aquitaine
17350,st savinien,charente-maritime,17,nouvelle-aquitaine
64140,billere,pyrénées-atlantiques,64,nouvelle-aquitaine
17600,st sornin,charente-maritime,17,nouvelle-aquitaine
64700,biriatou,pyrénées-atlantiques,64,nouvelle-aquitaine
17138,st xandre,charente-maritime,17,nouvelle-aquitaine
64300,biron,pyrénées-atlantiques,64,nouvelle-aquitaine
17130,salignac de mirambeau,charente-maritime,17,nouvelle-aquitaine
64320,bizanos,pyrénées-atlantiques,64,nouvelle-aquitaine
17120,semussac,charente-maritime,17,nouvelle-aquitaine
64450,bournos,pyrénées-atlantiques,64,nouvelle-aquitaine
17350,taillebourg,charente-maritime,17,nouvelle-aquitaine
64190,bugnein,pyrénées-atlantiques,64,nouvelle-aquitaine
17120,thaims,charente-maritime,17,nouvelle-aquitaine
64390,burgaronne,pyrénées-atlantiques,64,nouvelle-aquitaine
17380,la devise,charente-maritime,17,nouvelle-aquitaine
64220,bussunarits sarrasquette,pyrénées-atlantiques,64,nouvelle-aquitaine
17380,la devise,charente-maritime,17,nouvelle-aquitaine
64680,buziet,pyrénées-atlantiques,64,nouvelle-aquitaine
17500,vanzac,charente-maritime,17,nouvelle-aquitaine
64410,cabidos,pyrénées-atlantiques,64,nouvelle-aquitaine
17470,la villedieu,charente-maritime,17,nouvelle-aquitaine
64270,carresse cassaber,pyrénées-atlantiques,64,nouvelle-aquitaine
64270,carresse cassaber,pyrénées-atlantiques,64,nouvelle-aquitaine
64370,casteide candau,pyrénées-atlantiques,64,nouvelle-aquitaine
64190,castetbon,pyrénées-atlantiques,64,nouvelle-aquitaine
64330,castetpugon,pyrénées-atlantiques,64,nouvelle-aquitaine
64410,coublucq,pyrénées-atlantiques,64,nouvelle-aquitaine
64350,crouseilles,pyrénées-atlantiques,64,nouvelle-aquitaine
64330,diusse,pyrénées-atlantiques,64,nouvelle-aquitaine
64120,domezain berraute,pyrénées-atlantiques,64,nouvelle-aquitaine
64350,escures,pyrénées-atlantiques,64,nouvelle-aquitaine
64130,espes undurein,pyrénées-atlantiques,64,nouvelle-aquitaine
64420,espoey,pyrénées-atlantiques,64,nouvelle-aquitaine
64400,eysus,pyrénées-atlantiques,64,nouvelle-aquitaine
64570,ance feas,pyrénées-atlantiques,64,nouvelle-aquitaine
64570,ance feas,pyrénées-atlantiques,64,nouvelle-aquitaine
64410,fichous riumayou,pyrénées-atlantiques,64,nouvelle-aquitaine
64220,gamarthe,pyrénées-atlantiques,64,nouvelle-aquitaine
64290,gan,pyrénées-atlantiques,64,nouvelle-aquitaine
64130,garindein,pyrénées-atlantiques,64,nouvelle-aquitaine
64330,garlin,pyrénées-atlantiques,64,nouvelle-aquitaine
64120,garris,pyrénées-atlantiques,64,nouvelle-aquitaine
64350,gayon,pyrénées-atlantiques,64,nouvelle-aquitaine
64160,gerderest,pyrénées-atlantiques,64,nouvelle-aquitaine
64420,gomer,pyrénées-atlantiques,64,nouvelle-aquitaine
64130,gotein libarrenx,pyrénées-atlantiques,64,nouvelle-aquitaine
64210,guethary,pyrénées-atlantiques,64,nouvelle-aquitaine
64470,haux,pyrénées-atlantiques,64,nouvelle-aquitaine
64120,hosta,pyrénées-atlantiques,64,nouvelle-aquitaine
64120,ilharre,pyrénées-atlantiques,64,nouvelle-aquitaine
64220,irouleguy,pyrénées-atlantiques,64,nouvelle-aquitaine
64570,issor,pyrénées-atlantiques,64,nouvelle-aquitaine
64800,lagos,pyrénées-atlantiques,64,nouvelle-aquitaine
64350,lannecaube,pyrénées-atlantiques,64,nouvelle-aquitaine
64640,lantabat,pyrénées-atlantiques,64,nouvelle-aquitaine
64480,larressore,pyrénées-atlantiques,64,nouvelle-aquitaine
64440,laruns,pyrénées-atlantiques,64,nouvelle-aquitaine
64350,lasserre,pyrénées-atlantiques,64,nouvelle-aquitaine
64270,leren,pyrénées-atlantiques,64,nouvelle-aquitaine
64490,lescun,pyrénées-atlantiques,64,nouvelle-aquitaine
64560,licq atherey,pyrénées-atlantiques,64,nouvelle-aquitaine
64160,lussagnet lusson,pyrénées-atlantiques,64,nouvelle-aquitaine
64190,meritein,pyrénées-atlantiques,64,nouvelle-aquitaine
64450,miossens lanusse,pyrénées-atlantiques,64,nouvelle-aquitaine
64230,momas,pyrénées-atlantiques,64,nouvelle-aquitaine
64360,monein,pyrénées-atlantiques,64,nouvelle-aquitaine
64350,monpezat,pyrénées-atlantiques,64,nouvelle-aquitaine
64300,mont,pyrénées-atlantiques,64,nouvelle-aquitaine
64460,montaner,pyrénées-atlantiques,64,nouvelle-aquitaine
64800,montaut,pyrénées-atlantiques,64,nouvelle-aquitaine
64330,mont disse,pyrénées-atlantiques,64,nouvelle-aquitaine
64160,morlaas,pyrénées-atlantiques,64,nouvelle-aquitaine
64130,musculdy,pyrénées-atlantiques,64,nouvelle-aquitaine
64390,oraas,pyrénées-atlantiques,64,nouvelle-aquitaine
64130,ordiarp,pyrénées-atlantiques,64,nouvelle-aquitaine
64120,oregue,pyrénées-atlantiques,64,nouvelle-aquitaine
64150,os marsillon,pyrénées-atlantiques,64,nouvelle-aquitaine
64120,ostabat asme,pyrénées-atlantiques,64,nouvelle-aquitaine
64360,parbayse,pyrénées-atlantiques,64,nouvelle-aquitaine
64230,poey de lescar,pyrénées-atlantiques,64,nouvelle-aquitaine
64460,ponson dessus,pyrénées-atlantiques,64,nouvelle-aquitaine
64530,pontacq,pyrénées-atlantiques,64,nouvelle-aquitaine
64410,pouliacq,pyrénées-atlantiques,64,nouvelle-aquitaine
64260,rebenacq,pyrénées-atlantiques,64,nouvelle-aquitaine
64330,ribarrouy,pyrénées-atlantiques,64,nouvelle-aquitaine
64130,roquiague,pyrénées-atlantiques,64,nouvelle-aquitaine
64300,st boes,pyrénées-atlantiques,64,nouvelle-aquitaine
64160,st castin,pyrénées-atlantiques,64,nouvelle-aquitaine
64640,st esteben,pyrénées-atlantiques,64,nouvelle-aquitaine
64430,st etienne de baigorry,pyrénées-atlantiques,64,nouvelle-aquitaine
64220,st jean pied de port,pyrénées-atlantiques,64,nouvelle-aquitaine
19190,albignac,corrèze,19,nouvelle-aquitaine
64640,st martin d arberoue,pyrénées-atlantiques,64,nouvelle-aquitaine
19000,les angles sur correze,corrèze,19,nouvelle-aquitaine
64780,st martin d arrossa,pyrénées-atlantiques,64,nouvelle-aquitaine
19230,arnac pompadour,corrèze,19,nouvelle-aquitaine
64520,sames,pyrénées-atlantiques,64,nouvelle-aquitaine
19800,bar,corrèze,19,nouvelle-aquitaine
64350,samsons lion,pyrénées-atlantiques,64,nouvelle-aquitaine
19120,beaulieu sur dordogne,corrèze,19,nouvelle-aquitaine
64230,sauvagnon,pyrénées-atlantiques,64,nouvelle-aquitaine
19510,benayes,corrèze,19,nouvelle-aquitaine
64410,seby,pyrénées-atlantiques,64,nouvelle-aquitaine
19230,beyssac,corrèze,19,nouvelle-aquitaine
64160,sedzere,pyrénées-atlantiques,64,nouvelle-aquitaine
19120,bilhac,corrèze,19,nouvelle-aquitaine
64160,sevignacq,pyrénées-atlantiques,64,nouvelle-aquitaine
19170,bonnefond,corrèze,19,nouvelle-aquitaine
64420,soumoulou,pyrénées-atlantiques,64,nouvelle-aquitaine
19330,chanteix,corrèze,19,nouvelle-aquitaine
86430,adriers,vienne,86,nouvelle-aquitaine
64190,sus,pyrénées-atlantiques,64,nouvelle-aquitaine
19360,la chapelle aux brocs,corrèze,19,nouvelle-aquitaine
86310,antigny,vienne,86,nouvelle-aquitaine
64990,urcuit,pyrénées-atlantiques,64,nouvelle-aquitaine
19190,le chastang,corrèze,19,nouvelle-aquitaine
86100,antran,vienne,86,nouvelle-aquitaine
64990,villefranque,pyrénées-atlantiques,64,nouvelle-aquitaine
19390,chaumeil,corrèze,19,nouvelle-aquitaine
86200,arcay,vienne,86,nouvelle-aquitaine
64130,viodos abense de bas,pyrénées-atlantiques,64,nouvelle-aquitaine
19250,combressol,corrèze,19,nouvelle-aquitaine
86250,asnois,vienne,86,nouvelle-aquitaine
64450,viven,pyrénées-atlantiques,64,nouvelle-aquitaine
19140,condat sur ganaveix,corrèze,19,nouvelle-aquitaine
86330,aulnay,vienne,86,nouvelle-aquitaine
19300,darnets,corrèze,19,nouvelle-aquitaine
86200,basses,vienne,86,nouvelle-aquitaine
19600,estivals,corrèze,19,nouvelle-aquitaine
86490,beaumont st cyr,vienne,86,nouvelle-aquitaine
19430,goulles,corrèze,19,nouvelle-aquitaine
86190,beruges,vienne,86,nouvelle-aquitaine
19170,gourdon murat,corrèze,19,nouvelle-aquitaine
86310,bethines,vienne,86,nouvelle-aquitaine
19320,gros chastang,corrèze,19,nouvelle-aquitaine
86300,bonnes,vienne,86,nouvelle-aquitaine
19600,larche,corrèze,19,nouvelle-aquitaine
86120,bournand,vienne,86,nouvelle-aquitaine
19160,latronche,corrèze,19,nouvelle-aquitaine
86160,brion,vienne,86,nouvelle-aquitaine
19500,ligneyrac,corrèze,19,nouvelle-aquitaine
86180,buxerolles,vienne,86,nouvelle-aquitaine
19470,le lonzac,corrèze,19,nouvelle-aquitaine
86600,celle levescault,vienne,86,nouvelle-aquitaine
19520,mansac,corrèze,19,nouvelle-aquitaine
86530,cenon sur vienne,vienne,86,nouvelle-aquitaine
19500,marcillac la croze,corrèze,19,nouvelle-aquitaine
86200,chalais,vienne,86,nouvelle-aquitaine
19340,merlines,corrèze,19,nouvelle-aquitaine
86170,champigny en rochereau,vienne,86,nouvelle-aquitaine
19500,meyssac,corrèze,19,nouvelle-aquitaine
86100,chatellerault,vienne,86,nouvelle-aquitaine
19300,montaignac sur doustre,corrèze,19,nouvelle-aquitaine
86450,chenevelles,vienne,86,nouvelle-aquitaine
19300,montaignac sur doustre,corrèze,19,nouvelle-aquitaine
86170,cisse,vienne,86,nouvelle-aquitaine
19300,moustier ventadour,corrèze,19,nouvelle-aquitaine
86200,la roche rigault,vienne,86,nouvelle-aquitaine
19380,neuville,corrèze,19,nouvelle-aquitaine
86700,valence en poitou,vienne,86,nouvelle-aquitaine
19150,pandrignes,corrèze,19,nouvelle-aquitaine
86130,dissay,vienne,86,nouvelle-aquitaine
19310,perpezac le blanc,corrèze,19,nouvelle-aquitaine
86330,la grimaudiere,vienne,86,nouvelle-aquitaine
19190,le pescher,corrèze,19,nouvelle-aquitaine
86330,la grimaudiere,vienne,86,nouvelle-aquitaine
19120,puy d arnac,corrèze,19,nouvelle-aquitaine
86380,jaunay marigny,vienne,86,nouvelle-aquitaine
19220,rilhac xaintrie,corrèze,19,nouvelle-aquitaine
86600,jazeneuil,vienne,86,nouvelle-aquitaine
19270,sadroc,corrèze,19,nouvelle-aquitaine
86350,jousse,vienne,86,nouvelle-aquitaine
19200,st angel,corrèze,19,nouvelle-aquitaine
86470,boivre la vallee,vienne,86,nouvelle-aquitaine
19130,st aulaire,corrèze,19,nouvelle-aquitaine
86470,boivre la vallee,vienne,86,nouvelle-aquitaine
19130,st bonnet la riviere,corrèze,19,nouvelle-aquitaine
86600,lusignan,vienne,86,nouvelle-aquitaine
19200,st bonnet pres bort,corrèze,19,nouvelle-aquitaine
86320,lussac les chateaux,vienne,86,nouvelle-aquitaine
19490,ste fortunade,corrèze,19,nouvelle-aquitaine
86160,magne,vienne,86,nouvelle-aquitaine
19290,st germain lavolps,corrèze,19,nouvelle-aquitaine
86190,maille,vienne,86,nouvelle-aquitaine
19550,st hilaire foissac,corrèze,19,nouvelle-aquitaine
86160,marnay,vienne,86,nouvelle-aquitaine
19560,st hilaire peyroux,corrèze,19,nouvelle-aquitaine
86200,maulay,vienne,86,nouvelle-aquitaine
19700,st jal,corrèze,19,nouvelle-aquitaine
86110,mazeuil,vienne,86,nouvelle-aquitaine
19170,st merd les oussines,corrèze,19,nouvelle-aquitaine
86550,mignaloux beauvoir,vienne,86,nouvelle-aquitaine
19600,st pantaleon de larche,corrèze,19,nouvelle-aquitaine
86330,moncontour,vienne,86,nouvelle-aquitaine
19800,st priest de gimel,corrèze,19,nouvelle-aquitaine
86230,mondion,vienne,86,nouvelle-aquitaine
19290,st remy,corrèze,19,nouvelle-aquitaine
86210,monthoiron,vienne,86,nouvelle-aquitaine
19290,st setiers,corrèze,19,nouvelle-aquitaine
86500,montmorillon,vienne,86,nouvelle-aquitaine
19130,st solve,corrèze,19,nouvelle-aquitaine
86200,mouterre silly,vienne,86,nouvelle-aquitaine
19230,st sornin lavolps,corrèze,19,nouvelle-aquitaine
86380,ouzilly,vienne,86,nouvelle-aquitaine
19510,salon la tour,corrèze,19,nouvelle-aquitaine
86220,oyre,vienne,86,nouvelle-aquitaine
19230,segur le chateau,corrèze,19,nouvelle-aquitaine
86220,port de piles,vienne,86,nouvelle-aquitaine
19700,seilhac,corrèze,19,nouvelle-aquitaine
86190,quincay,vienne,86,nouvelle-aquitaine
19190,serilhac,corrèze,19,nouvelle-aquitaine
86330,st clair,vienne,86,nouvelle-aquitaine
19260,treignac,corrèze,19,nouvelle-aquitaine
86200,st laon,vienne,86,nouvelle-aquitaine
19200,ussel,corrèze,19,nouvelle-aquitaine
86300,valdivienne,vienne,86,nouvelle-aquitaine
19800,vitrac sur montane,corrèze,19,nouvelle-aquitaine
86300,valdivienne,vienne,86,nouvelle-aquitaine
86350,st secondin,vienne,86,nouvelle-aquitaine
86420,saires,vienne,86,nouvelle-aquitaine
86120,ternay,vienne,86,nouvelle-aquitaine
86290,la trimouille,vienne,86,nouvelle-aquitaine
86120,les trois moutiers,vienne,86,nouvelle-aquitaine
86350,usson du poitou,vienne,86,nouvelle-aquitaine
86230,velleches,vienne,86,nouvelle-aquitaine
86700,voulon,vienne,86,nouvelle-aquitaine
86580,vouneuil sous biard,vienne,86,nouvelle-aquitaine
86170,yversay,vienne,86,nouvelle-aquitaine
87160,arnac la poste,haute-vienne,87,nouvelle-aquitaine
87220,aureil,haute-vienne,87,nouvelle-aquitaine
87360,azat le ris,haute-vienne,87,nouvelle-aquitaine
87210,la bazeuge,haute-vienne,87,nouvelle-aquitaine
87220,boisseuil,haute-vienne,87,nouvelle-aquitaine
87270,bonnac la cote,haute-vienne,87,nouvelle-aquitaine
86110,amberre,vienne,86,nouvelle-aquitaine
87460,bujaleuf,haute-vienne,87,nouvelle-aquitaine
86210,archigny,vienne,86,nouvelle-aquitaine
87230,bussiere galant,haute-vienne,87,nouvelle-aquitaine
86460,availles limouzine,vienne,86,nouvelle-aquitaine
87320,val d oire et gartempe,haute-vienne,87,nouvelle-aquitaine
86130,beaumont st cyr,vienne,86,nouvelle-aquitaine
87920,condat sur vienne,haute-vienne,87,nouvelle-aquitaine
86490,beaumont st cyr,vienne,86,nouvelle-aquitaine
87400,eybouleuf,haute-vienne,87,nouvelle-aquitaine
86800,bignoux,vienne,86,nouvelle-aquitaine
87170,isle,haute-vienne,87,nouvelle-aquitaine
86390,bourg archambault,vienne,86,nouvelle-aquitaine
87800,janailhac,haute-vienne,87,nouvelle-aquitaine
86290,brigueil le chantre,vienne,86,nouvelle-aquitaine
87340,la jonchere st maurice,haute-vienne,87,nouvelle-aquitaine
86310,la bussiere,vienne,86,nouvelle-aquitaine
87230,lavignac,haute-vienne,87,nouvelle-aquitaine
87280,limoges,haute-vienne,87,nouvelle-aquitaine
86200,ceaux en loudun,vienne,86,nouvelle-aquitaine
87360,lussac les eglises,haute-vienne,87,nouvelle-aquitaine
86140,cernay,vienne,86,nouvelle-aquitaine
87440,marval,haute-vienne,87,nouvelle-aquitaine
86380,chabournay,vienne,86,nouvelle-aquitaine
87400,moissannes,haute-vienne,87,nouvelle-aquitaine
86510,champagne le sec,vienne,86,nouvelle-aquitaine
87330,montrol senard,haute-vienne,87,nouvelle-aquitaine
86400,champniers,vienne,86,nouvelle-aquitaine
87150,oradour sur vayres,haute-vienne,87,nouvelle-aquitaine
86210,la chapelle mouliere,vienne,86,nouvelle-aquitaine
87120,rempnat,haute-vienne,87,nouvelle-aquitaine
86250,chatain,vienne,86,nouvelle-aquitaine
87140,st pardoux le lac,haute-vienne,87,nouvelle-aquitaine
86370,chateau larcher,vienne,86,nouvelle-aquitaine
87400,royeres,haute-vienne,87,nouvelle-aquitaine
