zip_code,latitude,longitude,department_number
33230,45.078557295,-0.160565003,33
33500,44.956848341,-0.206736713,33
33790,44.74259378,0.161218567,33
33540,44.654487232,-0.020061915,33
33550,44.707780612,-0.374133365,33
33138,44.774541826,-0.977435898,33
33410,44.660317785,-0.307349389,33
33840,44.252958457,-0.091381082,33
33970,44.761485296,-1.192428304,33
33340,45.281626535,-0.934819796,33
33360,44.794838771,-0.429136239,33
33790,44.760941727,0.033466507,33
33410,44.628027393,-0.286952716,33
33190,44.541079716,-0.044355412,33
33760,44.755670847,-0.154454495,33
33230,45.073377223,-0.253106624,33
33790,44.76933902,0.101000712,33
33210,44.503755018,-0.24998269,33
33390,45.168817025,-0.605471618,33
33540,44.644047669,-0.011340914,33
33380,44.617778408,-0.895575466,33
33190,44.614384957,-0.097946223,33
33420,44.78759662,-0.18410438,33
33240,45.024171309,-0.31614523,33
33600,44.791653811,-0.6764644,33
33890,44.818287629,0.094373263,33
33570,44.981423985,-0.056367543,33
33290,44.956511053,-0.6705472520000001,33
33720,44.646471004,-0.3586442999999999,33
33570,44.932374281,-0.063101929,33
33230,45.01075997,-0.129489872,33
33360,44.751592493,-0.490465716,33
33440,44.944318702,-0.500835162,33
33860,45.229390519,-0.516372067,33
33510,44.7544456,-1.080648364,33
33580,44.674913391,0.014344773,33
33760,44.682374394,-0.236262184,33
33220,44.848115112,0.27510583,33
33760,44.682374394,-0.236262184,33
33540,44.693609121,-0.140885463,33
33740,44.795393956,-1.078446421,33
33910,44.988158986,-0.183804703,33
33790,44.736214169,0.044480651,33
33560,44.90197763,-0.478551682,33
33480,45.005581236,-0.76076734,33
33220,44.840900601,0.217744934,33
33640,44.70279535,-0.483689925,33
33350,44.899827948,-0.063821229,33
33190,44.618872618,-0.048817187,33
33670,44.754148132,-0.378638393,33
33114,44.626722939,-0.746772098,33
33760,44.699852624,-0.183539961,33
33390,45.117033789,-0.574427672,33
33190,44.626050872,-0.11675412,33
33124,44.483191266,-0.128581295,33
33113,44.429356889,-0.44135268,33
33500,44.962084188,-0.243578979,33
33620,45.121048042,-0.40477589,33
33340,45.320745678,-0.8869333880000001,33
33490,44.586871589,-0.16505591,33
33000,44.857621613,-0.5733793060000001,33
33210,44.551216859,-0.188365266,33
33100,44.857621613,-0.5733793060000001,33
33760,44.670171363,-0.220090695,33
33480,45.040686016,-0.948266433,33
33750,44.818159831,-0.282901198,33
33720,44.534943942,-0.400235299,33
33220,44.795175411,0.137423063,33
33410,44.640776811,-0.305549898,33
33240,44.959695483,-0.408121802,33
33190,44.634497498,-0.06772356,33
33650,44.654305827,-0.472157062,33
33121,45.084841917,-1.049050448,33
33440,44.973918597,-0.481855884,33
33360,44.810217805,-0.472101992,33
33690,44.455400481,-0.032565122,33
33540,44.696496928,-0.010917117,33
33760,44.696560794,-0.288516173,33
33113,44.329878241,-0.393342036,33
33790,44.735485359,0.011396114,33
33360,44.783114094,-0.456724956,33
33320,44.911354394,-0.681386735,33
33150,44.854870841,-0.5215629660000001,33
33580,44.651371532,0.157349917,33
33760,44.741765609,-0.185294223,33
33470,44.578052149,-1.024170098,33
33620,45.083234912,-0.453556223,33
33420,44.824746709,-0.243400405,33
33210,44.500026644,-0.212399933,33
33550,44.717964405,-0.396614633,33
33420,44.797063531,-0.236603405,33
33125,44.449616698,-0.5996338950000001,33
33580,44.678014256,0.103520879,33
33730,44.433158104,-0.324427612,33
33860,45.233986488,-0.444452356,33
33240,44.993920971,-0.336788367,33
33410,44.649658195,-0.255794573,33
33240,45.025867289,-0.43574005,33
33390,45.192918594,-0.610227767,33
33210,44.535442623,-0.295281918,33
33270,44.833931035,-0.520851171,33
33190,44.555765503,-0.028475228,33
33570,44.94290962,-0.000284442,33
33340,45.312939446,-0.987410984,33
33430,44.436455786,-0.135339381,33
33430,44.454163658,-0.13152651,33
33840,44.266006703,-0.162959399,33
79210,46.256854006,-0.60867093,79
33690,44.410587839,-0.025872247,33
79210,46.300820042,-0.695263943,79
33550,44.736692152,-0.366220359,33
79150,46.970121732,-0.420299271,79
33720,44.607025695,-0.380387335,33
79290,47.068809352,-0.266640517,79
33450,44.92222427,-0.35508767,33
79600,46.791578603,-0.067672432,79
33690,44.449013597,-0.083573155,33
79600,46.854949732,-0.136682702,79
33460,45.093830341,-0.711735619,33
79360,46.180926562,-0.473316332,79
33210,44.537264835,-0.241257185,33
79300,46.782697175,-0.433166318,79
33710,45.063749381,-0.534852666,33
79800,46.368296979,-0.05832186,79
33138,44.774541826,-0.977435898,33
79300,46.854664769,-0.479556063,79
33970,44.761485296,-1.192428304,33
79300,46.854664769,-0.479556063,79
33210,44.506852339,-0.355742141,33
79140,46.872646767,-0.595625984,79
33190,44.626755393,-0.022576161,33
79290,47.050046349,-0.189026195,79
33460,45.004774794,-0.6125227710000001,33
79240,46.583127215,-0.594023745,79
33670,44.757320741,-0.397087081,33
79370,46.237442667,-0.223820569,79
33620,45.059361417,-0.344291902,33
79290,47.038378503,-0.349656394,79
33690,44.374432914,-0.089241243,33
79700,46.94697679,-0.747168885,79
33350,44.785684763,-0.084789026,33
79700,46.94697679,-0.747168885,79
33380,44.617778408,-0.895575466,33
79200,46.67291007,-0.260355131,79
33710,45.077884631,-0.5462252,33
79110,46.115692589,-0.101220631,79
33190,44.571533291,0.026291815,33
79110,46.115692589,-0.101220631,79
33450,44.8830486,-0.42922169,33
79420,46.503602563,-0.201731857,79
33420,44.857828496,-0.220833981,33
79190,46.186312834,0.032220429,79
33730,44.479944247,-0.360106118,33
79110,45.995700565,-0.084722958,79
33113,44.50401934,-0.509753196,33
79390,46.739287442,0.006904077,79
33250,45.198882866,-0.7581792690000001,33
79410,46.394612447,-0.427402691,79
33240,45.048659649,-0.431447621,33
79110,46.112402396,-0.132377649,79
33390,45.097453054,-0.650885947,33
79110,46.112402396,-0.132377649,79
33500,44.931591724,-0.205025157,33
79380,46.759120637,-0.64796063,79
33730,44.399756181,-0.298994116,33
79330,46.869074501,-0.348920671,79
33660,45.036869878,0.000662158,33
79220,46.450487866,-0.418042633,79
33730,44.38708529,-0.367287544,33
79190,46.152561634,-0.039084081,79
33710,45.08337627,-0.498516491,33
79110,46.085878091,-0.002304715,79
33141,44.956995707,-0.271347175,33
79110,46.085878091,-0.002304715,79
33490,44.607589037,-0.18737709,33
79170,46.112147702,-0.224106454,79
33820,45.25911511,-0.5735880050000001,33
79200,46.730317155,-0.249095715,79
33420,44.810863563,-0.16849611,33
79240,46.68198903,-0.5147394860000001,79
33220,44.811238327,0.120839778,33
79110,46.075514759,-0.082405345,79
33710,45.087194552,-0.602564838,33
79190,46.156658734,0.077576716,79
33350,44.879487685,-0.06297066,33
79600,46.778313224,-0.26340543,79
33330,44.900080513,-0.169938525,33
79600,46.853480539,-0.017929053,79
33350,44.817145917,-0.092159094,33
79340,46.493288874,-0.065249261,79
33490,44.624115765,-0.21788772,33
79240,46.708819329,-0.58788543,79
33340,45.254998134,-0.895162373,33
79190,46.102538148,0.16989996,79
33240,44.944310454,-0.331311681,33
79370,46.285815698,-0.270229662,79
33480,44.972730315,-0.91378821,33
79000,46.328491823,-0.465257845,79
33127,44.793554609,-0.819247806,33
79200,46.615839358,-0.239255169,79
33112,45.140433428,-0.862378225,33
79370,46.316092042,-0.175398454,79
33540,44.640469604,-0.137675443,33
79390,46.751375842,-0.085352984,79
33670,44.765961498,-0.275914185,33
79210,46.21861398,-0.6468454960000001,79
33450,44.922196725,-0.430718205,33
79420,46.538455791,-0.187198487,79
33490,44.563422609,-0.232726622,33
79410,46.379116534,-0.388413423,79
33490,44.632968755,-0.177781534,33
79210,46.267288312,-0.65903996,79
33540,44.648331611,-0.04474521,33
79200,46.719008578,-0.344406942,79
33650,44.641887381,-0.519103655,33
79210,46.261755387,-0.7154876520000001,79
33820,45.309270474,-0.598533147,33
79600,46.77085397,-0.158251397,79
33350,44.816438367,-0.063663105,33
79150,47.034522247,-0.522175191,79
33350,44.915572962,-0.038179318,33
79310,46.578987441,-0.309816976,79
33490,44.578762765,-0.192702919,33
79500,46.207027603,-0.195912288,79
33390,45.157434076,-0.627539346,33
79500,46.213076965,-0.03654553,79
33113,44.423027782,-0.539274833,33
79800,46.387434783,-0.097415076,79
33920,45.10429271,-0.508277612,33
79000,46.370191467,-0.474632474,79
33770,44.541464531,-0.883652019,33
79170,46.139646488,-0.270080666,79
33650,44.651410378,-0.631408198,33
79390,46.713191982,-0.041163844,79
33210,44.530856148,-0.341454405,33
79360,46.161639019,-0.585098089,79
33540,44.701080231,-0.076951688,33
79270,46.218754566,-0.5455154090000001,79
33430,44.399868222,-0.184111077,33
79120,46.303354231,0.043834988,79
33910,44.986813367,-0.23974022,33
79340,46.573897594,-0.049294185,79
33760,44.734485288,-0.267840842,33
79420,46.555126831,-0.138132385,79
33260,44.558062583,-1.174757003,33
79110,46.017123851,-0.110481944,79
33123,45.54472313,-1.059158258,33
79170,46.097541184,-0.304021749,79
33141,44.972630856,-0.312918464,33
79310,46.55959532,-0.256045589,79
33720,44.652463121,-0.395757767,33
79230,46.31589537,-0.355687319,79
79220,46.49615345,-0.480586877,79
86170,46.663897808,0.304605213,86
86210,46.650793899,0.607726172,86
86210,46.679597723,0.566173999,86
86410,46.356046157,0.5821569080000001,86
86510,46.250322201,0.192387137,86
86110,46.80784157,0.167940902,86
86400,46.141505081,0.301075615,86
86700,46.314758752,0.212756085,86
86700,46.314758752,0.212756085,86
86700,46.314758752,0.212756085,86
86600,46.493807273,0.173357077,86
86110,46.761664583,0.105102791,86
86420,46.939620663,0.209105826,86
86340,46.440058335,0.4237047,86
86200,47.00808915,-0.004086674,86
86240,46.485257553,0.291767136,86
86800,46.567555275,0.569156177,86
86500,46.489321986,0.8740018020000001,86
86190,46.610083339,0.062222265,86
86800,46.594270387,0.5235748650000001,86
86800,46.6183563,0.530934935,86
86200,47.010064761,0.099279749,86
86270,46.858024792,0.7172131030000001,86
86170,46.720401256,0.053997053,86
86110,46.789878463,0.198633355,86
86330,46.877512628,0.003788236,86
86330,46.877512628,0.003788236,86
86430,46.216384043,0.7682071770000001,86
86310,46.609621158,0.880072932,86
86170,46.682397001,0.254680357,86
86340,46.485582341,0.464077528,86
86340,46.505428347,0.417951585,86
86450,46.74158959,0.7590109730000001,86
86260,46.646847635,0.744743684,86
86150,46.312463232,0.6357348930000001,86
86270,46.775244663,0.8021813870000001,86
86340,46.475271608,0.367975422,86
86480,46.420155893,0.026520595,86
86230,46.92562948,0.373723551,86
86140,46.827395481,0.360636083,86
86230,46.897676813,0.419067701,86
86330,46.839410305,0.088140973,86
86800,46.554958152,0.5053934880000001,86
86300,46.491933897,0.6309479570000001,86
86160,46.388040673,0.448808896,86
86250,46.227462993,0.380187173,86
86100,46.791304042,0.63498181,86
86310,46.583582764,0.840152601,86
86600,46.496252969,-0.008484985,86
86500,46.366733715,0.8655400280000001,86
86250,46.078478213,0.375031466,86
86540,46.841383774,0.455499562,86
86230,46.886758097,0.494697716,86
86220,46.910131767,0.560401664,86
86380,46.728568406,0.25988547,86
86380,46.728568406,0.25988547,86
86260,46.726405954,0.8436441410000001,86
86340,46.455799709,0.389591518,86
86310,46.550010104,0.928001856,86
86580,46.578878304,0.27015117,86
86170,46.713227635,0.095086505,86
87700,45.798149794,1.131741221,87
87240,45.953447091,1.399473068,87
87120,45.771422544,1.700846829,87
87120,45.771556523,1.855286081,87
87340,45.978141471,1.535857024,87
87230,45.617504353,1.046228747,87
87320,46.230124729,0.903518017,87
87140,46.005524902,1.125316821,87
87230,45.704297704,0.962684473,87
87290,46.130993131,1.281021833,87
87400,45.904685234,1.505461917,87
87520,45.985856044,1.029213235,87
87500,45.516903564,1.323988475,87
87150,45.690891576,0.8492429140000001,87
87190,46.215552483,1.24967244,87
87520,45.956836696,0.966116683,87
87440,45.712002613,0.68349475,87
87330,46.089883138,0.8912586490000001,87
87330,46.089883138,0.8912586490000001,87
87440,45.600185841,0.827453156,87
87470,45.808283352,1.7823407910000002,87
87510,45.962075484,1.120929912,87
87640,46.037223965,1.340766462,87
87570,45.907641302,1.332451691,87
87800,45.593874028,1.258503424,87
87310,45.810651583,0.92123117,87
87200,45.902666142,0.963776963,87
87510,45.909737854,1.139398529,87
87130,45.629136953,1.6667663,87
79350,46.749428823,-0.313637251,79
87260,45.721867231,1.367426685,87
79150,46.970121732,-0.420299271,79
87510,45.956368365,1.209549771,87
79150,46.970121732,-0.420299271,79
87420,45.862877751,1.040740719,87
79370,46.282500823,-0.170398137,79
87400,45.914604648,1.460091346,87
79360,46.180926562,-0.473316332,79
87300,46.173171543,1.079085108,87
79310,46.54867383,-0.381148001,79
87260,45.752625216,1.441895263,87
79600,46.818186593,-0.26390687,79
87290,46.196200294,1.29747658,87
79300,46.854664769,-0.479556063,79
87110,45.754283206,1.257177433,87
79230,46.205161263,-0.314167607,79
87360,46.290814293,1.127905038,87
79370,46.237442667,-0.223820569,79
87430,45.850330673,1.129519083,87
79500,46.185722637,-0.085492085,79
87520,45.903344843,1.090045299,87
79200,46.618290357,-0.19141643,79
87190,46.169606728,1.214451318,87
79360,46.13478043,-0.479239873,79
79360,46.13478043,-0.479239873,79
79700,46.94697679,-0.747168885,79
79700,46.94697679,-0.747168885,79
79180,46.351655479,-0.380973033,79
79410,46.421388629,-0.353203621,79
79120,46.293599134,-0.049531186,79
79170,46.110764022,-0.356391649,79
79440,46.782417903,-0.5779820990000001,79
79220,46.502855539,-0.414662176,79
79340,46.501749328,-0.136494347,79
79340,46.501749328,-0.136494347,79
79170,46.081549342,-0.257723289,79
79270,46.224166789,-0.588732499,79
79350,46.834277162,-0.343425957,79
79370,46.325016605,-0.299618651,79
79270,46.255678537,-0.540202823,79
79150,47.044783559,-0.437589315,79
79230,46.210693942,-0.376983336,79
79170,46.134621543,-0.150382704,79
79310,46.5211028,-0.323816364,79
79500,46.217052838,-0.147426688,79
79500,46.217052838,-0.147426688,79
79500,46.217052838,-0.147426688,79
79500,46.217052838,-0.147426688,79
79120,46.258272676,0.110632906,79
79140,46.836719134,-0.736593591,79
40330,43.593342475,-0.744139434,40
79000,46.328491823,-0.465257845,79
40990,43.69940642,-1.142048034,40
79100,46.919932587,-0.082909092,79
40110,44.033746808,-0.78716253,40
79100,46.919932587,-0.082909092,79
40090,43.845440371,-0.396230335,40
79800,46.411560941,-0.043313713,79
40120,44.057941298,-0.355094043,40
79170,46.186130346,-0.245984597,79
40500,43.803186809,-0.598653848,40
79700,46.884680679,-0.735904051,79
40380,43.68757691,-0.7928111320000001,40
79260,46.356136618,-0.228515101,79
40170,44.13518608,-1.229105,40
79380,46.778170179,-0.6990682420000001,79
40600,44.409026899,-1.177053396,40
79450,46.65708792,-0.343407719,79
40090,43.903041811,-0.398148271,40
79500,46.191736254,-0.127619291,79
40330,43.631592689,-0.7020352999999999,40
79340,46.459808818,-0.045866064,79
40090,43.999175498,-0.464795626,40
79160,46.527689034,-0.581035854,79
40320,43.715213684,-0.391195206,40
79310,46.578987441,-0.309816976,79
40210,44.212287249,-0.830448021,40
79270,46.267475712,-0.479252117,79
40100,43.700942579,-1.059655968,40
79330,46.892680214,-0.223114499,79
40800,43.717375947,-0.321250932,40
79800,46.432601985,-0.095548647,79
40240,44.036870818,-0.116005534,40
79800,46.358955969,-0.170652559,79
40500,43.724887239,-0.452117024,40
79100,46.973389907,-0.253271703,79
40190,43.925497282,-0.244670967,40
79100,46.973389907,-0.253271703,79
40270,43.792363353,-0.423044644,40
79100,47.047060737,-0.11215123,79
40300,43.515121696,-1.118977154,40
79420,46.5321612,-0.153403071,79
40280,43.829094158,-0.562370508,40
79310,46.518311598,-0.282722474,79
40300,43.552691205,-0.997914696,40
79170,46.120010669,-0.274234033,79
40250,43.796344538,-0.660316777,40
40170,44.009701964,-1.153799885,40
40260,43.929131809,-1.218426792,40
40240,44.095055209,-0.090213513,40
40380,43.75599275,-0.8911793280000001,40
40240,44.115606461,-0.016584044,40
40700,43.592037743,-0.502433349,40
40400,43.859813633,-0.695913305,40
40320,43.593590874,-0.321448312,40
40700,43.61660143,-0.639433804,40
40500,43.727981047,-0.656722122,40
40500,43.730292246,-0.506686745,40
40110,44.027444243,-0.904619169,40
40110,44.027444243,-0.904619169,40
40110,44.027444243,-0.904619169,40
40700,43.604232307,-0.572098175,40
86260,46.69834001,0.8957036020000001,86
40110,44.072245005,-1.025897467,40
86340,46.445302093,0.333616964,86
40300,43.56395409,-1.146677266,40
86430,46.149911163,0.784062856,86
40290,43.55773471,-0.877794806,40
86580,46.585908179,0.297311301,86
40410,44.295646323,-0.7806987870000001,40
86190,46.653956307,-0.007846085,86
40700,43.583430106,-0.591940492,40
86300,46.469779785,0.731845857,86
40380,43.753979,-0.8156985120000001,40
86250,46.140245661,0.415236123,86
40465,43.755994816,-0.919904236,40
86100,46.815597468,0.552729712,86
40630,44.14619657,-0.735131289,40
86510,46.205351125,0.158147689,86
40300,43.526303724,-1.0113674,40
86330,46.886422018,0.110394325,86
40300,43.590051104,-1.186781149,40
86190,46.626122089,0.112566844,86
40190,43.831028434,-0.305375076,40
86200,46.970110357,0.171077555,86
40120,44.070250667,-0.235043151,40
86490,46.779980284,0.438559977,86
40230,43.619007494,-1.26276892,40
86290,46.413180178,1.175421769,86
40320,43.680013282,-0.41850277,40
86220,46.926907309,0.608120537,86
40390,43.552081155,-1.23209285,40
86160,46.31487197,0.410375146,86
40230,43.659120112,-1.300298151,40
86240,46.531834094,0.245893617,86
40120,44.013916899,-0.311866588,40
86190,46.6641343,0.134078831,86
40180,43.672674073,-0.98933247,40
86250,46.1011286,0.338429967,86
40410,44.390065563,-0.855614301,40
86320,46.369112123,0.665174463,86
40510,43.702469605,-1.398404041,40
86310,46.513106961,0.927593805,86
40150,43.667907771,-1.412383964,40
86290,46.469223883,0.974396637,86
40180,43.682520565,-0.926307905,40
86390,46.320842885,0.943775901,86
40260,43.885351713,-1.062354348,40
86450,46.763976146,0.705845473,86
40630,44.22363645,-0.7153733550000001,40
86230,46.91630757,0.475726439,86
40090,43.946147899,-0.5476529760000001,40
86140,46.804977131,0.303066487,86
40240,44.055391697,-0.171522337,40
86400,46.166672985,0.191588266,86
86200,47.010064761,0.099279749,86
86430,46.182481174,0.771343977,86
86330,46.92040421,0.050323006,86
86170,46.747974803,0.057119174,86
86200,47.010591153,0.168803468,86
86150,46.195390413,0.705453805,86
86330,46.877512628,0.003788236,86
86120,47.104186245,-0.013742993,86
86150,46.276133675,0.691540457,86
86150,46.296591771,0.730915568,86
86220,46.964667703,0.622272891,86
86500,46.474066646,0.81570747,86
86500,46.314574493,0.8538700610000001,86
86410,46.390743293,0.539362003,86
86400,46.118578324,0.226386246,86
86300,46.491933897,0.6309479570000001,86
86350,46.212167127,0.5569389770000001,86
86220,46.934295378,0.680691268,86
86100,46.791304042,0.63498181,86
86200,47.040340341,0.170161528,86
86140,46.870108635,0.291259829,86
86230,46.927319787,0.315973872,86
86240,46.51139744,0.357298767,86
86800,46.514427389,0.554158787,86
86290,46.438022397,1.12509664,86
86110,46.728568406,0.25988547,86
86170,46.728568406,0.25988547,86
86120,47.091224675,0.127254229,86
86150,46.220748372,0.6374758850000001,86
86190,46.670564872,0.171565001,86
86210,46.719563519,0.541013698,86
87300,46.104614928,1.041337031,87
87300,46.066129541,1.108763971,87
87250,46.108857937,1.359982417,87
87700,45.767642988,1.164936741,87
87300,46.127857444,1.108199891,87
87300,46.053545072,1.017476867,87
87230,45.674952827,1.071116666,87
87200,45.863519964,0.875248423,87
87230,45.657411692,0.964097283,87
87400,45.826569335,1.578526791,87
87270,45.917524842,1.246884523,87
87600,45.757037316,0.753526256,87
87270,45.882740785,1.220796892,87
87130,45.618701641,1.604166023,87
87230,45.713074043,1.073252699,87
40800,43.699142452,-0.264655329,40
87250,46.158099535,1.418888106,87
40140,43.798516703,-1.295681847,40
87330,46.109775841,0.8442586240000001,87
40320,43.672472118,-0.344976318,40
87380,45.659697155,1.461023388,87
40500,43.730468969,-0.6212452540000001,40
87310,45.737850472,0.996243133,87
40360,43.650305357,-0.77783955,40
87890,46.349351328,1.259155943,87
40320,43.653676921,-0.4643876999999999,40
87800,45.732408208,1.212633095,87
40240,43.975827059,-0.164771395,40
87130,45.703913371,1.537117098,87
40390,43.557109098,-1.272866158,40
87440,45.634479158,0.795687048,87
40390,43.545730864,-1.312519302,40
87130,45.766981852,1.5747051870000002,87
40330,43.564212826,-0.712936907,40
87330,46.047713651,0.954897176,87
40090,43.969976042,-0.369410949,40
87120,45.720951034,1.826388111,87
40180,43.710846297,-0.97879552,40
87510,45.920928977,1.179975053,87
40400,43.871709838,-0.8188118910000001,40
87330,46.061912478,0.915326789,87
40360,43.658682666,-0.8522756840000001,40
87300,46.13115773,1.020143635,87
40300,43.5612852,-1.064060578,40
87290,46.129001563,1.180409853,87
40250,43.684391477,-0.754406682,40
87800,45.658696805,1.113754726,87
40320,43.606882515,-0.374578117,40
87140,46.062684847,1.243158055,87
40500,43.703983721,-0.5822171850000001,40
87720,45.870971349,0.8337387390000001,87
40310,44.005361092,0.03667798,40
87120,45.697729442,1.683538833,87
40320,43.694259205,-0.382326786,40
87260,45.715976553,1.484435047,87
40380,43.727893045,-0.8724877,40
87310,45.802096773,0.981234036,87
40330,43.638718699,-0.7414547060000001,40
87260,45.700355564,1.4247312170000002,87
40400,43.778434826,-0.778085656,40
87160,46.36072396,1.348250993,87
40250,43.733400004,-0.6934441950000001,40
87190,46.248903254,1.310610386,87
40180,43.709789013,-0.937985419,40
87200,45.902364771,0.88871314,87
40240,43.948062593,-0.175131867,40
87310,45.768226173,0.973417258,87
40530,43.595256693,-1.429584272,40
87200,45.861090997,0.943901331,87
40210,44.220100399,-0.906559105,40
87700,45.750734974,1.118723114,87
40120,43.956544773,-0.285441489,40
87800,45.700287694,1.241588201,87
40090,43.863783177,-0.39498613,40
87130,45.664353924,1.543033187,87
40465,43.85109441,-0.98653697,40
87210,46.19051314,0.992236389,87
40250,43.70355996,-0.733463784,40
87160,46.315785738,1.392331305,87
40400,43.85802099,-0.907929084,40
87240,45.994521586,1.365303089,87
40170,44.020094467,-1.27636113,40
87380,45.625044208,1.538821712,87
40120,44.135568381,-0.302312894,40
87700,45.850662779,1.064153622,87
40320,43.614799629,-0.33617294,40
87400,45.906625591,1.587782437,87
40270,43.82563307,-0.371576523,40
87130,45.60516924,1.649579367,87
40240,43.958784442,-0.130007362,40
87140,46.027455017,1.083828287,87
40660,43.811869624,-1.363679725,40
87360,46.336876254,1.11664875,87
40290,43.58446224,-0.958359228,40
40700,43.615086949,-0.545242042,40
40190,43.873217087,-0.204199611,40
40380,43.704684323,-0.837076267,40
40300,43.638401928,-1.174053958,40
40410,44.295646323,-0.7806987870000001,40
40380,43.688186935,-0.8657181110000001,40
40190,43.861995581,-0.34208875,40
40320,43.605053841,-0.400189286,40
40270,43.746480455,-0.369289182,40
40180,43.69898081,-1.172763452,40
40090,43.945025118,-0.457889473,40
40190,43.900432795,-0.350116957,40
40200,44.27805037,-1.214061193,40
40190,43.935028936,-0.326356738,40
40240,43.997768888,-0.230682488,40
40300,43.621138587,-1.13397426,40
40390,43.581497359,-1.276910129,40
40280,43.87092115,-0.5258472,40
40990,43.766527234,-1.001890826,40
40320,43.630331934,-0.491889886,40
40500,43.70556791,-0.50099508,40
40420,44.143802366,-0.500758987,40
40700,43.665589245,-0.5224349620000001,40
40300,43.522879772,-1.048050088,40
40430,44.30654877,-0.61131423,40
40250,43.792890277,-0.716707858,40
40400,43.818253513,-0.7832050740000001,40
40320,43.638949192,-0.432514707,40
40420,44.094326026,-0.611444512,40
40380,43.784208968,-0.8573343950000001,40
40560,43.93970175,-1.325289639,40
40480,43.787487024,-1.397295788,40
40110,43.96583807,-0.82207607,40
40110,43.995746809,-0.720552383,40
40180,43.717209951,-1.01591878,40
86700,46.349674262,0.270460043,86
86330,46.938585279,0.103336696,86
86530,46.756439041,0.569747444,86
86190,46.643842095,0.044894953,86
86120,47.060031271,-0.072747928,86
86420,46.901947931,0.267331656,86
86120,47.087478877,0.173659636,86
86400,46.206364205,0.254927943,86
86160,46.322909262,0.32066905,86
47700,44.286127406,0.170592199,47
86170,46.715871779,0.150552699,86
47220,44.064616182,0.6579263430000001,47
86250,46.189296851,0.409583562,86
47120,44.682122855,0.149490551,47
86360,46.651847985,0.361993157,86
47250,44.404659385,0.10037013,47
86350,46.25984769,0.44044794,86
47410,44.61903549,0.419735486,47
86270,46.81310855,0.725160271,86
47260,44.407820089,0.481021249,47
86110,46.771951552,0.014239461,86
47290,44.501962572,0.68304906,47
86240,46.542596817,0.293652395,86
47500,44.487718585,0.909151385,47
86410,46.441864682,0.537626185,86
47360,44.326095599,0.5934198150000001,47
86140,46.84028261,0.271669935,86
47470,44.240874237,0.85334257,47
86300,46.558296618,0.7476994730000001,86
47210,44.664664995,0.679834581,47
86470,46.545882483,0.087674076,86
47330,44.636358305,0.551539872,47
86270,46.836747653,0.771921786,86
47420,44.157508287,0.163153513,47
86290,46.50640715,1.083733005,86
47120,44.675995708,0.201918161,47
86240,46.520800643,0.298073311,86
47470,44.25278249,0.899235882,47
86400,46.079725764,0.283688094,86
47510,44.253852271,0.637121421,47
86370,46.470932904,0.226159016,86
47400,44.41821396,0.394762834,47
86360,46.628602534,0.434012329,86
47270,44.157291641,0.8655269600000001,47
86420,46.912717809,0.193066317,86
47260,44.408154584,0.43983884,47
86230,46.882264819,0.327294699,86
47300,44.446317876,0.667411372,47
86300,46.586561977,0.780421692,86
47120,44.622086937,0.203839392,47
86350,46.210229873,0.479928428,86
47700,44.333357637,0.176423226,47
86320,46.341211214,0.73107586,86
47360,44.26202968,0.516776144,47
86000,46.583644875,0.359570095,86
47200,44.479909405,0.075730497,47
86460,46.118335281,0.566661749,86
47140,44.340622918,0.8709254860000001,47
86420,46.929001392,0.254442285,86
47200,44.561039627,0.175905295,47
86200,46.999341709,-0.033047905,86
47170,44.059593189,0.267657165,47
86120,47.112514358,0.003912346,86
47310,44.143769752,0.496851662,47
86280,46.54857795,0.352881421,86
47230,44.209876263,0.296587791,47
86400,46.113510906,0.285671707,86
47500,44.502175562,0.930791362,47
86330,46.839410305,0.088140973,86
47150,44.537861863,0.847192346,47
86120,47.080706679,-0.038647033,86
47120,44.612732637,0.25136558,47
86290,46.416319414,0.997721594,86
47600,44.131977008,0.343400124,47
86300,46.491933897,0.6309479570000001,86
47520,44.193673783,0.5943783490000001,47
86260,46.67780384,0.825009937,86
47130,44.260321808,0.374394309,47
86300,46.618291383,0.699817627,86
47160,44.329539025,0.259845136,47
86400,46.170818554,0.330605284,86
47350,44.513544506,0.315324862,47
86800,46.528823532,0.477972711,86
47270,44.188340464,0.80533345,47
86230,46.867960372,0.376201059,86
47170,44.1004126,0.210926508,47
86110,46.777664779,0.267736953,86
47180,44.530224264,0.103263886,47
86340,46.430956071,0.481589438,86
47410,44.608351054,0.478975468,47
86410,46.403200187,0.597147011,86
47430,44.416066934,0.148834509,47
87370,46.078227572,1.417805116,87
47270,44.229205066,0.8192795930000001,47
87300,46.042434329,1.109827006,87
47180,44.571302163,0.091406507,47
87140,46.034188579,1.204389978,87
47160,44.258365181,0.269737677,47
87800,45.740462557,1.168432372,87
47360,44.301214271,0.449920036,47
87320,46.230124729,0.903518017,87
47180,44.485756772,-0.005902118,47
87210,46.160285934,1.001991797,87
47500,44.467403356,0.93352394,47
87120,45.655454811,1.7118927190000002,87
47250,44.435213439,0.109999585,47
87230,45.629514315,0.918514431,87
47800,44.649563922,0.331661467,47
87190,46.165171343,1.148667153,87
47500,44.587280325,1.038492683,47
87120,45.711076704,1.740545313,87
47150,44.483193205,0.792644719,47
87400,45.787370633,1.454021906,87
47350,44.549060033,0.29182366,47
87160,46.356227155,1.383616945,87
